STOREID,BARCODE,QTY_MARKDOWN,CURRENT_PRICE,ORIGINAL_PRICE
A829,5711938030360,20,2.99,2.99
A748,0000010431047,13,6,6
A101,5060958158944,9,1.49,1.49
A261,5740900403680,14,3.49,3.49
A8574,9770957623447,9,1.2,1.2
A859,3030055914318,3,2.99,2.99
A258,0000014434082,19,7,7
A725,9770961380657,2,2.7,2.7
A124,8714789720296,25,2.99,2.99
A65,0000012525744,21,5,5
A429,7702018426263,4,3.99,3.99
A237,6937080557787,21,1.99,1.99
A554,5034934827360,7,0.69,0.69
A652,0000011413974,11,1.99,1.99
A716,5010153873739,5,5.89,5.89
A638,0506093870259,18,1.99,1.99
A476,5011962040107,5,0.69,0.69
A252,5053990127726,13,1.29,1.29
A619,5016910903602,12,2.49,2.49
A200,5021538011462,14,1.25,1.25
A694,6001067023777,24,1.49,1.49
A225,9770962447267,11,3,3
A164,5000328013305,8,1.95,1.95
A637,9771741340359,8,2.15,2.15
A861,5059001017055,24,2.49,2.49
A623,9310415013580,10,5.99,5.99
A939,0000011890027,11,2.49,2.49
A732,5034934828336,3,0.69,0.69
A197,0000011340249,11,3.99,3.99
A767,0000010420041,9,2.99,2.99
A386,5012924076608,14,9.99,9.99
A301,5012583105084,14,3.99,3.99
A580,9770307586033,10,2.2,2.2
A323,9771460182728,21,3.45,3.45
A646,0194735245246,24,1.49,1.49
A626,5000168007458,7,1.49,1.49
A374,8720181780608,20,5.99,5.99
A385,5056462800578,22,0.99,0.99
A255,0000010543917,19,1.49,1.49
A338,9771353393453,23,2.15,2.15
A139,0000010221976,3,1.49,1.49
A150,8711000701621,19,6.25,6.25
A698,5010153870349,5,9.5,9.5
A191,9771478555071,25,2.2,2.2
A63,9770016417161,23,3.15,3.15
A140,0000010027080,23,1.19,1.19
A851,0000010780305,13,1.49,1.49
A221,9771366780134,5,2.25,2.25
A826,9770957375124,7,2.5,2.5
A396,0000013889951,20,1.99,1.99
A816,5060944460969,9,1.99,1.99
A763,5012427690806,23,1.95,1.95
A726,0000010503645,15,311.28,311.28
A8469,5013427013046,1,1.99,1.99
A935,5013692253536,13,0.99,0.99
A170,9771366777028,8,2.6,2.6
A431,0002106108031,22,14.99,14.99
A613,0000010250457,23,3.29,3.29
A142,5020628000232,24,4.49,4.49
A178,5060741617078,5,1.49,1.49
A603,0000010387764,20,4.99,4.99
A385,0000090454905,15,0.99,0.99
A655,5000177500414,20,0.99,0.99
A857,8700216774741,10,2.99,2.99
A249,9770951862309,15,5.99,5.99
A859,5061039221830,22,9.99,9.99
A796,0810087210274,23,2.99,2.99
A765,9772046144413,24,2,2
A451,5060868951956,8,0.79,0.79
A452,0000011549017,7,3.99,3.99
A772,5060944461638,9,1.99,1.99
A681,5711938247867,3,2.99,2.99
A65,5054267011083,20,2.49,2.49
A571,0000011364573,6,6,6
A431,5037028275108,3,4.99,4.99
A289,0000013085674,14,0.99,0.99
A163,5010144001349,2,1.39,1.39
A357,5034934829692,17,0.79,0.79
A661,9771744598528,14,2.5,2.5
A569,8412497409358,25,1,1
A271,0000011396598,13,0.99,0.99
A414,5053249281032,9,2.49,2.49
A133,0714415734206,7,0.99,0.99
A154,8722900048020,13,0.49,0.49
A267,8721201909085,25,1.89,1.89
A933,5015934852200,6,2.99,2.99
A208,5031416451068,10,0.89,0.89
A622,9770957375315,13,2.5,2.5
A57,5034934827636,17,0.69,0.69
A658,4894680029705,6,2.49,2.49
A400,0000010332313,14,12.99,12.99
A805,9771744598245,24,2.5,2.5
A73,5061025482122,10,1.49,1.49
A129,9780857264633,7,0.59,0.59
A821,8411582870325,17,2.99,2.99
A362,0000011910671,16,5.99,5.99
A240,0000013576660,10,4.99,4.99
A345,9770039519071,21,3,3
A932,0000054491069,19,0.49,0.49
A835,5060427359766,19,3.49,3.49
A662,9771467705234,18,0.85,0.85
A797,7622202260834,2,0.99,0.99
A161,5061072450525,10,2.49,2.49
A374,9770960357445,13,1.95,1.95
A829,5016451185703,21,3.49,3.49
A422,0000014431043,11,6,6
A593,5000354926709,4,1.29,1.29
A312,5010394003766,16,0.95,0.95
A122,5000382123101,24,0.99,0.99
A55,0000010388167,22,0.59,0.59
A152,5056462801025,25,0.99,0.99
A386,5037028275016,19,4.99,4.99
A361,0000010396919,19,5.49,5.49
A460,8720181638510,7,1.49,1.49
A131,9770962164133,8,2.6,2.6
A150,9770957623157,16,1.2,1.2
A179,8410136019708,19,4.75,4.75
A735,5000186784003,6,2.49,2.49
A620,5000281076690,19,0.99,0.99
A585,5010478111110,1,4.49,4.49
A940,0000010723159,7,14,14
A739,8720181319464,18,3.79,3.79
A776,9772059182907,8,5.5,5.5
A479,8719689294090,10,4.99,4.99
A623,0000050411467,18,0.29,0.29
A829,5701390670181,19,0.49,0.49
A89,5011417593042,3,1.95,1.95
A213,0000010344675,25,1.99,1.99
A601,9770307042164,2,2.5,2.5
A734,0000010432808,15,8,8
A294,0000010382653,2,1,1
A320,5060193939148,18,1.89,1.89
A815,0619232005938,9,0.59,0.59
A205,0000010350355,18,7.99,7.99
A592,0886144245466,5,2.99,2.99
A659,5021583004211,1,1.95,1.95
A944,5000328013305,18,1.95,1.95
A575,0000010426319,19,0.02,0.02
A250,5016451443056,20,1.25,1.25
A893,8700216969406,8,7.99,7.99
A756,5011309113211,24,2.99,2.99
A593,9770262304123,4,1.2,1.2
A235,5055918640577,7,3.19,3.19
A467,7622210255396,10,1.49,1.49
A674,0072417336218,14,0.99,0.99
A800,5022824044546,12,2.25,2.25
A287,5449000006561,19,0.35,0.35
A298,9771746706020,25,1.9,1.9
A140,5000159551724,5,1.09,1.09
A566,5060202391103,19,1.29,1.29
A787,0845578003684,3,2.49,2.49
A732,5059001000620,8,1.29,1.29
A805,9770961878024,1,2.15,2.15
A252,5055193550059,10,0.59,0.59
A77,5056192414595,8,0.59,0.59
A880,5060083167378,7,0.89,0.89
A115,5060772367836,3,3.99,3.99
A278,5011417563014,8,2.69,2.69
A264,9771741340465,3,2.15,2.15
A601,5060944462048,13,1.59,1.59
A675,5015088851906,11,9.99,9.99
A778,0000010379950,7,0.02,0.02
A220,0000013501099,2,5,5
A109,8721077565842,11,0.99,0.99
A790,5060811384626,25,5.99,5.99
A163,9770960357056,18,1.95,1.95
A57,9771352688451,14,2.9,2.9
A440,3616302484256,1,1.99,1.99
A720,5055918659593,13,1.59,1.59
A205,0000011889953,17,1.99,1.99
A199,0000010397145,4,2.99,2.99
A375,8718432980655,24,14.99,14.99
A170,0000011276074,17,0.49,0.49
A784,7613287803870,3,1.85,1.85
A364,8711327616929,17,2.95,2.95
A358,0000010343029,14,7.99,7.99
A463,0000011513834,10,4,4
A321,4770149218845,2,0.99,0.99
A680,5060523015627,18,2.99,2.99
A461,0000013395254,18,8,8
A225,5060903877098,10,1.99,1.99
A296,5059001022646,10,2.49,2.49
A798,5034934827513,7,0.69,0.69
A720,8714800050234,3,2.49,2.49
A570,0000010434024,2,1.99,1.99
A150,9771367059321,25,2.25,2.25
A192,9771353234169,14,3.2,3.2
A629,8711148417316,22,0.29,0.29
A394,8700216962773,13,17.99,17.99
A139,9780241793725,12,0.99,0.99
A604,0000010350355,2,7.99,7.99
A570,5059001012012,25,7.49,7.49
A728,0000010326534,22,8,8
A807,0000010830383,2,2.99,2.99
A76,0000014833861,1,5.99,5.99
A85,5054267010765,18,0.39,0.39
A799,5016932115199,5,1.19,1.19
A784,5060532010033,21,0.89,0.89
A750,9770966194723,13,3,3
A382,3030056911507,1,1.99,1.99
A410,9770960357322,14,1.95,1.95
A189,3384120015142,7,2.29,2.29
A735,8445290145093,18,3.49,3.49
A85,5039388075671,25,1.99,1.99
A75,8720181638534,13,1.99,1.99
A879,5000168007038,8,1.25,1.25
A678,7622210736291,17,0.59,0.59
A657,0000010386248,16,2.99,2.99
A322,5000328030685,17,0.65,0.65
A326,5060121090200,24,0.59,0.59
A131,5060944460969,11,1.99,1.99
A781,8711148417293,23,0.29,0.29
A8574,0000010379219,1,0.02,0.02
A588,5060944461492,10,1.79,1.79
A351,0000011890027,16,2.49,2.49
A181,0000012323883,16,1.29,1.29
A221,0078985677005,20,3.99,3.99
A366,5010677840101,20,0.99,0.99
A668,8888826016571,21,0.49,0.49
A149,5000237207574,9,1.59,1.59
A599,7613034752314,25,0.79,0.79
A642,5034934827094,12,0.69,0.69
A644,9771366777028,12,2.6,2.6
A725,3574661710099,19,4.49,4.49
A342,3614220770819,20,10.99,10.99
A642,0000010380680,19,3.99,3.99
A144,9771744124550,17,2.15,2.15
A826,9770967309317,18,2.5,2.5
A173,0000010433843,4,1.49,1.49
A270,9770961878017,18,1.2,1.2
A362,5053990168156,11,1.5,1.5
A192,5000168008523,7,1.49,1.49
A129,8714100535516,10,1.19,1.19
A242,0000010529133,24,0.09,0.09
A56,5054267013339,11,1.39,1.39
A570,9772051899117,25,3.9,3.9
A253,0615908432312,4,4.99,4.99
A695,0000010849255,17,2.99,2.99
A603,5012035970710,9,0.59,0.59
A168,0000012381081,24,15,15
A873,5023751002357,9,0.99,0.99
A707,9311043067549,15,5.89,5.89
A20,5061072450273,14,1.69,1.69
A664,5060926500331,24,1.99,1.99
A464,5010934001924,8,2.89,2.89
A761,9770961878918,24,1.2,1.2
A266,8720181674679,3,2.49,2.49
A657,8411582870325,3,2.99,2.99
A406,0000011669104,4,6.99,6.99
A364,9780241367612,15,3.99,3.99
A20,0000010384978,22,5.99,5.99
A105,5034934827551,24,0.99,0.99
A614,0072417154874,16,0.85,0.85
A837,9310415013580,4,5.99,5.99
A281,5060595854674,6,2.49,2.49
A226,0840109122650,17,1.09,1.09
A620,5000237130186,3,2.99,2.99
A941,5025840005126,3,1.35,1.35
A410,0000011420439,11,15,15
A240,0000010442548,5,12,12
A93,5060944461096,15,2.29,2.29
A344,5034934826592,14,0.29,0.29
A286,5059001016874,4,1.99,1.99
A939,0622222421939,11,1.99,1.99
A352,8711148416753,25,3.99,3.99
A657,0619232005938,3,0.59,0.59
A747,5015088903186,17,2.99,2.99
A251,4063528058430,23,1.29,1.29
A862,5060119290421,25,14.99,14.99
A635,9770307575167,11,2.95,2.95
A199,5059105346303,23,0.79,0.79
A432,5060123606645,23,1.59,1.59
A409,0000011802754,18,0.49,0.49
A305,9771750958033,3,2.4,2.4
A370,5000237134580,25,1.65,1.65
A583,8008698024188,13,1.31,1.31
A720,5012583212799,14,3.99,3.99
A652,5025514000198,14,4.35,4.35
A347,0000010398081,23,2.49,2.49
A304,5000289934596,24,3.5,3.5
A867,0000011849254,22,2.99,2.99
A118,9770262304550,12,1.2,1.2
A29,9770307042010,5,2.5,2.5
A363,0000012411887,24,0.99,0.99
A251,5060133374893,24,1.29,1.29
A828,5029736075453,18,2.99,2.99
A863,0000010505076,12,1.29,1.29
A788,5057566631730,10,1.99,1.99
A362,9770963884030,17,3.2,3.2
A719,3614227386211,13,2.99,2.99
A468,0000010495759,4,1.59,1.59
A932,8001090741905,4,1.99,1.99
A793,9008606224609,23,3.99,3.99
A869,5012427074804,1,2,2
A186,5060384263175,8,0.69,0.69
A212,8445290094629,16,0.79,0.79
A748,5060539074953,24,0.99,0.99
A734,5060018881461,3,2.99,2.99
A171,5000116128921,13,3.59,3.59
A146,5000325055803,12,1.99,1.99
A335,8436575096117,16,0.29,0.29
A40,0000010525746,16,5,5
A859,5060080674947,6,0.89,0.89
A57,3030056911583,24,1.99,1.99
A288,0000011356783,18,9,9
A862,9771479230212,15,2.5,2.5
A246,5055057998027,20,2.39,2.39
A82,0000011802754,14,0.49,0.49
A789,8690146186014,10,0.79,0.79
A739,9770043724393,12,5.99,5.99
A321,5060710512724,9,0.29,0.29
A392,5037028275061,18,4.99,4.99
A593,0000011347279,8,39.99,39.99
A8448,5000157143075,15,1.29,1.29
A165,8720182782304,12,6.49,6.49
A867,8435595608577,18,4.99,4.99
A702,5010029226133,5,1.59,1.59
A601,5028184202800,17,1.45,1.45
A133,5056709800989,2,0.29,0.29
A261,4008429095115,14,12.99,12.99
A378,8436575097428,14,1.29,1.29
A282,8711327617100,9,2.95,2.95
A778,5059001012005,22,7.49,7.49
A805,5055918661442,12,0.99,0.99
A864,0194735245215,19,1.49,1.49
A197,5014379026214,16,7.75,7.75
A19,0192995217942,17,4.99,4.99
A201,9770958983359,6,1.45,1.45
A407,9770967309362,5,2.5,2.5
A193,5011962020055,21,0.69,0.69
A789,5060950965915,15,3.49,3.49
A249,5060895747164,25,0.5,0.5
A327,0000010048153,22,14.99,14.99
A475,9771750958132,5,2.4,2.4
A176,5013427001050,5,1.79,1.79
A71,9770262026902,4,2.75,2.75
A772,5013339002671,13,3.99,3.99
A680,5013912910423,16,0.99,0.99
A695,9772054537177,15,2.5,2.5
A292,5060528327664,10,1.49,1.49
A113,0884486371263,25,4.99,4.99
A156,0000011381082,12,15,15
A615,0612322001612,21,0.95,0.95
A770,5028184200202,12,1.59,1.59
A939,5056086500120,24,0.49,0.49
A169,5000325056534,16,2.99,2.99
A256,0000010417799,9,0.99,0.99
A755,9770214388201,20,3.8,3.8
A797,0072417135637,17,1.25,1.25
A416,0687368010911,3,1.49,1.49
A613,5034934828077,4,0.29,0.29
A440,0000014339950,10,6,6
A20,8700216916646,11,2.65,2.65
A331,0000011364108,14,1.5,1.5
A258,5034934828459,19,0.69,0.69
A113,8445291380394,6,0.99,0.99
A358,0000010146651,24,0.79,0.79
A609,8410525275852,25,0.89,0.89
A8469,0000010359907,19,0.99,0.99
A147,0000010531990,12,4.99,4.99
A645,8722900031619,5,0.99,0.99
A137,9770307521058,13,2.25,2.25
A424,5056369124616,10,1.19,1.19
A174,5061047041574,4,4.99,4.99
A269,9770962164126,7,2.6,2.6
A930,5057566592178,25,1.99,1.99
A867,0619232005518,8,0.59,0.59
A734,9770307042362,4,2.5,2.5
A92,8719689294052,22,4.99,4.99
A655,0000010490341,9,1.99,1.99
A133,9770956806056,23,1.8,1.8
A397,5000221602606,11,2.99,2.99
A396,0000010495742,4,1.59,1.59
A603,9770960357261,22,1.95,1.95
A773,0048256296167,1,0.89,0.89
A286,5000204317503,23,1.29,1.29
A330,5061058241260,20,1.49,1.49
A630,3030056911439,23,1.99,1.99
A348,5000328375373,18,1.95,1.95
A226,0000010347355,12,29.99,29.99
A603,5056555207406,16,14.99,14.99
A738,8006540123850,14,3,3
A585,8711000519233,21,3.49,3.49
A324,9770961878048,20,2.15,2.15
A306,9771748839061,10,2.3,2.3
A61,5060523013517,22,1.99,1.99
A893,5055918649037,22,3.29,3.29
A476,5010153817900,20,3.29,3.29
A689,9772051886445,2,2,2
A308,8722900048013,25,0.49,0.49
A854,5013692272520,18,1.49,1.49
A667,5034934827537,21,0.69,0.69
A477,3030054925803,13,2.99,2.99
A423,5055918657728,11,0.99,0.99
A442,8001090761873,14,3.99,3.99
A944,0000010529171,9,0.09,0.09
A264,5901359154213,20,1.49,1.49
A442,5449000335319,7,0.39,0.39
A321,0000010322345,4,1.49,1.49
A358,0000012449354,21,3.5,3.5
A210,9771746706259,10,1.9,1.9
A616,0000010468616,11,1.99,1.99
A712,8700216969413,16,7.99,7.99
A781,0000010328842,19,4,4
A631,9771751627846,19,2,2
A626,0000011905165,8,6.99,6.99
A762,0000011646754,11,2.99,2.99
A464,4062139017324,7,1.75,1.75
A933,9770963402227,9,2.65,2.65
A296,5000325056183,15,2.79,2.79
A766,0000010678176,6,2.65,2.65
A117,0000010420058,23,79.99,79.99
A447,0000012864348,11,13,13
A641,0811748033249,24,1.99,1.99
A196,0000010192894,24,7.99,7.99
A344,5010438022210,21,0.69,0.69
A700,8720182782281,22,4.99,4.99
A737,7622202262524,21,1.19,1.19
A186,0000011540441,23,6,6
A367,5034934828206,6,0.69,0.69
A82,9771479234067,2,2.8,2.8
A574,5056709800019,1,0.29,0.29
A245,5060744385820,9,0.39,0.39
A729,8886467067501,12,2.29,2.29
A476,5053249281797,5,1.89,1.89
A586,5028141032549,1,2.99,2.99
A225,0000012413720,12,1.99,1.99
A835,9771479792178,14,3.99,3.99
A438,0031200001351,8,1.99,1.99
A149,9771353393033,9,2.15,2.15
A464,5000168008523,3,1.49,1.49
A802,5060539074953,4,0.99,0.99
A183,8652764399092,18,0.29,0.29
A419,7622202249747,5,0.85,0.85
A260,5015934886281,11,0.79,0.79
A436,0000010329115,4,7.99,7.99
A587,5000201468611,2,0.49,0.49
A453,5034934828077,18,0.29,0.29
A29,0000080856399,8,0.39,0.39
A269,5000354926327,24,0.99,0.99
A35,0000012383269,22,15,15
A698,0000010492581,9,12.99,12.99
A724,0630996965276,6,0.99,0.99
A471,9772046144352,6,2,2
A620,8714800017282,3,4.99,4.99
A940,9770307017148,17,1.8,1.8
A620,0000010503256,5,4.99,4.99
A269,0000010347355,14,29.99,29.99
A287,9770957375469,15,2.5,2.5
A611,5711938032135,5,2.99,2.99
A570,0000011380795,8,3.99,3.99
A333,5060944461355,23,1.99,1.99
A586,5000177498339,4,0.29,0.29
A408,0000010341322,19,1.99,1.99
A377,0000010788394,14,1.89,1.89
A266,0000013785710,22,2.49,2.49
A406,8445291421790,4,7.95,7.95
A252,5000159433068,13,1.09,1.09
A585,8006540994399,18,2.89,2.89
A11,8714100535516,6,1.19,1.19
A688,0000010419830,25,99.99,99.99
A422,9771744598412,1,2.5,2.5
A346,5000112658156,10,0.49,0.49
A173,9770956806322,10,1.8,1.8
A815,9770962341114,6,3.2,3.2
A396,5012035927592,7,0.89,0.89
A240,0000010396193,6,4.99,4.99
A726,8700216185691,17,1.99,1.99
A702,9770962164256,1,2.6,2.6
A150,0000012395255,13,8,8
A699,8721073604286,22,0.99,0.99
A574,0000010323311,7,6.99,6.99
A266,8005610686332,9,4.99,4.99
A186,0000010375815,17,9.99,9.99
A287,0000010424131,15,2.49,2.49
A129,8718432100909,15,14.99,14.99
A81,5053990127733,4,0.32,0.32
A427,5060958158944,13,1.49,1.49
A124,9770262304413,21,1.2,1.2
A293,0000010392645,20,24.99,24.99
A183,8721201972294,8,1.95,1.95
A793,3760145062550,3,14.99,14.99
A226,5000112664287,13,0.49,0.49
A261,9771476512434,4,2.2,2.2
A87,4062139017478,10,7.49,7.49
A76,5011061128416,14,0.39,0.39
A756,5057566125987,5,1.69,1.69
A724,5051562005908,16,5.99,5.99
A86,5010102241336,9,7.49,7.49
A208,5010357000566,22,1.95,1.95
A887,5012035972806,16,0.99,0.99
A242,0000010869642,23,2.99,2.99
A806,9771366777059,25,3,3
A206,5056555205709,24,4.99,4.99
A283,8445291422209,24,2.39,2.39
A364,5013919003494,7,2.99,2.99
A851,0000010287835,14,1.29,1.29
A747,5061015250908,21,0.59,0.59
A771,5050028381990,24,0.79,0.79
A944,9771751314104,5,3.2,3.2
A784,9770214388171,7,3.8,3.8
A614,0000011465973,15,3.99,3.99
A340,5060868952663,23,0.89,0.89
A883,9770307095061,15,2.6,2.6
A641,0000010456262,20,7,7
A210,9421018071294,16,6.99,6.99
A844,0000010452639,7,5.99,5.99
A646,0000080856399,16,0.39,0.39
A815,5034934827148,7,0.99,0.99
A111,0000010400555,23,1.99,1.99
A436,0000010250457,18,3.49,3.49
A203,8715000934720,8,1.45,1.45
A81,8700216724807,13,3.99,3.99
A665,0043194354764,7,0.49,0.49
A612,9770307299223,18,7.5,7.5
A178,9771744598269,5,3,3
A784,0000010394243,8,0.49,0.49
A730,0000011740117,20,5,5
A190,0000011346982,7,2.99,2.99
A645,5013919000967,7,4.99,4.99
A829,8711327617100,13,2.95,2.95
A326,5055918653270,21,1.99,1.99
A168,8711148417316,11,0.29,0.29
A273,5010103947411,13,0.99,0.99
A186,8700216794572,18,5.79,5.79
A95,5000158062818,22,3.39,3.39
A214,6937080557770,15,1.99,1.99
A723,0000010344736,19,0.99,0.99
A151,0000010780206,21,0.99,0.99
A799,5057566592079,23,1.99,1.99
A724,5000246729869,11,0.69,0.69
A830,5010134921015,23,6.99,6.99
A674,8721073610423,22,0.69,0.69
A209,5013692273343,18,1.49,1.49
A723,0000012449941,3,6,6
A351,4063528058881,5,1.59,1.59
A716,4062139017324,16,1.49,1.49
A174,0083800068074,11,0.29,0.29
A182,5060088250006,15,0.69,0.69
A784,8445291060074,11,1.49,1.49
A368,8006540653296,4,3.29,3.29
A316,0000010343517,24,9.99,9.99
A467,8421134080928,1,6.99,6.99
A794,4008429095115,1,12.99,12.99
A110,5034934828473,19,0.69,0.69
A930,9771353432107,19,3.15,3.15
A739,0000010004876,3,1.99,1.99
A635,8001841481913,3,3.99,3.99
A206,9770957375315,20,2.5,2.5
A611,5908260250973,11,0.99,0.99
A554,5010102340404,23,5.75,5.75
A665,0885561220407,7,3.99,3.99
A213,9770967309430,23,2.5,2.5
A381,5011417568859,7,5.49,5.49
A753,5056192413963,19,0.89,0.89
A419,0000010523407,14,7.99,7.99
A675,5056369124708,17,1.19,1.19
A83,5034934827810,17,0.69,0.69
A234,9770958389168,7,2.6,2.6
A708,6972866502933,23,0.29,0.29
A554,9770043724386,16,6.25,6.25
A859,0000010800171,13,1.99,1.99
A144,5053249281032,1,2.49,2.49
A736,0000011610595,20,2.99,2.99
A326,4770149218821,25,0.99,0.99
A268,0000010520352,21,11.99,11.99
A694,5034934829982,17,0.79,0.79
A452,8720182762061,2,2.19,2.19
A405,0000010344422,4,0.79,0.79
A862,4894680029705,21,2.49,2.49
A372,0000010447420,21,14,14
A790,5000111047579,2,2.49,2.49
A255,0000010250457,16,3.49,3.49
A147,5708932022675,2,0.69,0.69
A149,0843536183362,16,5.79,5.79
A306,0000011521839,13,6,6
A465,5061047041574,16,4.99,4.99
A329,5034934826943,1,0.69,0.69
A746,5050665040670,25,0.49,0.49
A722,8436535485906,20,0.59,0.59
A551,5012035972806,15,0.99,0.99
A239,0000011348412,22,24.99,24.99
A556,5000242451559,18,3.65,3.65
A344,5016451433071,4,1.25,1.25
A893,5060372809040,13,1.99,1.99
A553,5000237134580,10,1.65,1.65
A650,5011417593394,16,2.99,2.99
A270,9770960357148,7,1.95,1.95
A939,8006540123850,23,2.99,2.99
A619,5032678016545,7,1.59,1.59
A110,0000012432806,14,8,8
A835,0000010367834,2,2.99,2.99
A814,5010052105412,23,1.35,1.35
A420,5033996019034,10,0.59,0.59
A225,5056474208058,6,1.99,1.99
A158,5010134921015,12,6.99,6.99
A255,0000010354018,18,0.02,0.02
A794,5900951352676,6,12.49,12.49
A280,5010572014454,23,7.99,7.99
A156,5061015252742,10,0.69,0.69
A553,9770262304512,7,1.2,1.2
A825,5060895832877,2,0.29,0.29
A289,0000012677474,10,3.99,3.99
A413,0000014463341,13,4.5,4.5
A352,0194735183708,24,7.99,7.99
A585,5900951303159,16,11.79,11.79
A110,5060903870310,11,1.99,1.99
A412,8436575098050,20,1.49,1.49
A346,0000010513835,20,4,4
A578,6097539382367,23,1.49,1.49
A819,9771751627648,11,2,2
A376,8413178347747,4,0.99,0.99
A77,9772046144239,18,2,2
A657,9772753496980,7,5.99,5.99
A410,5000382122302,3,0.99,0.99
A239,9770307017414,21,1.8,1.8
A731,5011309090918,5,1.19,1.19
A421,5011053024559,11,0.39,0.39
A551,7613036099363,23,1.89,1.89
A288,5060868951956,19,0.79,0.79
A727,5000328035529,6,1.75,1.75
A766,9771746706143,8,1.9,1.9
A373,9771744033517,23,2.15,2.15
A762,3052503825403,22,1.59,1.59
A681,5012035970222,19,0.99,0.99
A709,0000010401606,9,4.99,4.99
A174,9770967309133,6,2.5,2.5
A56,5020411121151,14,4.49,4.49
A781,9771744598412,24,2.5,2.5
A180,0000010389744,7,3.99,3.99
A359,5000328107462,14,1.95,1.95
A19,5000204318944,17,2.25,2.25
A595,0000010396919,4,5.49,5.49
A263,0000014386077,23,5,5
A457,5021538011462,22,1.25,1.25
A771,5012924076622,9,13.99,13.99
A836,0000011821281,14,9.99,9.99
A599,5054267010710,22,1.69,1.69
A289,0000012446452,3,8,8
A219,5034934827056,17,0.99,0.99
A169,0000014945199,16,0.69,0.69
A719,0000010599068,4,0.49,0.49
A469,0000013382650,21,1,1
A591,5000237134061,5,1.35,1.35
A731,5449000059727,20,0.59,0.59
A254,0000011126942,18,0.69,0.69
A778,9770950803334,15,3.6,3.6
A702,8700216506250,2,2.99,2.99
A889,5056025482746,25,0.99,0.99
A703,0000010345184,3,1.99,1.99
A594,0000010890653,15,1.85,1.85
A176,0000010375716,11,1,1
A223,5013919003685,2,3.99,3.99
A133,3030055914486,16,2.99,2.99
A570,5025970015996,18,2.99,2.99
A217,8445291334007,23,3.49,3.49
A321,7622202050763,22,1.25,1.25
A85,5000168000091,18,0.99,0.99
A724,0000010142127,8,1.39,1.39
A395,0000011384335,8,7,7
A597,5000237136591,18,2.35,2.35
A690,5029066008251,13,1.99,1.99
A276,0000010096727,4,69.99,69.99
A271,5054267003354,20,1.49,1.49
A448,9771750981055,1,3.2,3.2
A183,8700216425254,9,1.99,1.99
A310,5000167056600,25,1.99,1.99
A193,8710908880124,20,1.99,1.99
A638,9770307588150,7,2.2,2.2
A272,9771741340342,1,2.15,2.15
A570,5055918656158,4,1.09,1.09
A367,9772041596149,18,3.9,3.9
A122,0000010554432,2,1.29,1.29
A189,5059001022523,2,1.99,1.99
A864,5000221609346,9,2.99,2.99
A471,0000010360040,6,4.99,4.99
A793,5000295144422,19,1.25,1.25
A248,0000011442240,4,14,14
A236,9771366777110,16,2.6,2.6
A423,9770958389168,10,2.6,2.6
A589,5060710512786,24,0.29,0.29
A592,0000014467110,10,5,5
A467,0000010449226,11,3.5,3.5
A334,5010153870417,8,3.29,3.29
A215,5053990161966,25,0.55,0.55
A699,9772041596125,12,3.9,3.9
A690,5010993461875,24,5.99,5.99
A768,9770957375353,24,2.5,2.5
A409,4008429171468,24,12.95,12.95
A623,8711600323520,11,0.89,0.89
A887,5000147026623,19,0.65,0.65
A849,5055918640577,20,3.19,3.19
A150,9771353393453,11,2.15,2.15
A266,8445290019530,10,0.99,0.99
A686,7613034276223,1,24.99,24.99
A225,5050841563818,18,2.99,2.99
A611,3614225213366,4,0.99,0.99
A325,8593893787964,5,3.99,3.99
A608,0656497452268,14,2.99,2.99
A610,9770307575198,6,2.95,2.95
A290,9770307042157,5,2.5,2.5
A88,9770961878222,4,2.15,2.15
A806,8711200516636,7,0.65,0.65
A690,5056369125002,12,1.19,1.19
